"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"2867","Exciting delivery this morning 📦🖊💉🍭🎈👕Preparing for #Insulinsafetyweek 20-26th May 2019 #diabetes #patientsafety… https://t.co/qko5ZPPnXI",FALSE,14,NA,2019-05-01 13:54:27,TRUE,NA,"1123586482713841665",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","katystratford",7,FALSE,FALSE,NA,NA
"2868","RCSI researchers are developing pioneering new ways to treat foot ulcers in #diabetes patients. 

Learn more about… https://t.co/E78kAJMARc",FALSE,75,NA,2019-05-01 13:53:56,TRUE,NA,"1123586351314685952",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RCSI_Irl",13,FALSE,FALSE,NA,NA
"2869","This chef with type 1 #diabetes is thriving on #lowcarb diet https://t.co/jnneoKhExe",FALSE,0,NA,2019-05-01 13:53:54,FALSE,NA,"1123586344075264001",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","A_Sweet_Life",0,FALSE,FALSE,NA,NA
"2870","Dr. Denise Daub has a message about Diabetes that you need to hear! 
https://t.co/5LsBaZSWh4
#UnionCity #NJ… https://t.co/QaEcDV8rmF",FALSE,0,NA,2019-05-01 13:51:37,TRUE,NA,"1123585770709819395",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OslerHealthACO",0,FALSE,FALSE,NA,NA
"2871","RT @changinghealth: Janice had #Type2diabetes. She was stuck in some unhealthy habits, but with some manageable, sustainable swaps to her #…",FALSE,0,NA,2019-05-01 13:48:32,FALSE,NA,"1123584995661111296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LivewellDerby",2,TRUE,FALSE,NA,NA
"2872","#oops forgot to finish my #whatsforbreakfast post this morning. #frozen #blueberries + #blueberry #flax #granola +… https://t.co/DGiD26yDCX",FALSE,0,NA,2019-05-01 13:48:23,TRUE,NA,"1123584958243667969",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Type2Veg",0,FALSE,FALSE,NA,NA
"2873","Happy May!! We have some great Mothers Day Gift ideas for people wondering what to get the #Dmomma in their life!… https://t.co/aIYbHBmGrh",FALSE,0,NA,2019-05-01 13:48:07,TRUE,NA,"1123584890996428808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","diabetesgoddess",0,FALSE,FALSE,NA,NA
"2874","People Are Clamoring to Buy Old (hackable) Insulin Pumps #Diabetes #Looping #DIY #Health https://t.co/MeSoz5UlHW",FALSE,29,NA,2019-05-01 13:46:02,FALSE,NA,"1123584365794033664",NA,"<a href=""https://blog.adafruit.com"" rel=""nofollow"">Adafruit Blog Feed</a>","adafruit",9,FALSE,FALSE,NA,NA
"2875","Signs and symptoms of type 1 #diabetes in children can develop quickly. The most common symptoms are frequent urina… https://t.co/azbnEkgHUN",FALSE,0,NA,2019-05-01 13:45:21,TRUE,NA,"1123584194096058369",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","GreenHillsPeds",0,FALSE,FALSE,NA,NA
"2876","Have you heard ‘#154: 17 Medications That May Make You Fat’ by Naturopathy Earth Radio &amp; Holistic Health News on… https://t.co/ndOAflmyQT",FALSE,1,NA,2019-05-01 13:44:35,TRUE,NA,"1123583999274815488",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","holisticnewsnow",0,FALSE,FALSE,NA,NA
"2877","#PIG FAT - Prevent Diabetes With Ketogenic Diet #Shirt

BUY here: https://t.co/frg5gv71dx

#Ketogenic #Keto #LCHF… https://t.co/PyN32ZgF2G",FALSE,1,NA,2019-05-01 13:44:29,TRUE,NA,"1123583975467945984",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","eyerubdesigns",0,FALSE,FALSE,NA,NA
"2878","Yesterday ..under 2000 calories. Delicious and felt great!
 #diabetes #diabetesdiet #diabetesdfood #type2diabetes… https://t.co/ryeQcaAU0E",FALSE,0,NA,2019-05-01 13:44:16,FALSE,NA,"1123583920103206913",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","KachinDiabetes",0,FALSE,FALSE,NA,NA
"2879","RT @LancetDigitalH: We are thrilled to announce that the first issue of #LancetDigitalHealth is now live! Featuring our editorial plus rese…",FALSE,0,NA,2019-05-01 13:44:12,FALSE,NA,"1123583904865226755",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","KGHNHSLibrary",159,TRUE,FALSE,NA,NA
"2880","RT @DiabetesMine: Last month was busy around the #DOC, here's what we saw to share. As always, send over your favorite posts to be included…",FALSE,0,NA,2019-05-01 13:44:12,FALSE,NA,"1123583901778227203",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BSugrTrampoline",3,TRUE,FALSE,NA,NA
"2881","RT @LancetDigitalH: We are thrilled to announce that the first issue of #LancetDigitalHealth is now live! Featuring our editorial plus rese…",FALSE,0,NA,2019-05-01 13:43:45,FALSE,NA,"1123583789358354433",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ADoyleIP",159,TRUE,FALSE,NA,NA
"2882","Chhavi throws some light on #diabetic #retinopathy - how to identify, avoid and manage the condition

#Diabetes… https://t.co/Tv8VVHu3Kz",FALSE,0,NA,2019-05-01 13:38:03,TRUE,NA,"1123582355871019009",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NupurLalvani",0,FALSE,FALSE,NA,NA
"2883","RT @DiabetesMine: Last month was busy around the #DOC, here's what we saw to share. As always, send over your favorite posts to be included…",FALSE,0,NA,2019-05-01 13:37:23,FALSE,NA,"1123582189709529094",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LifescanDI",3,TRUE,FALSE,NA,NA
"2884","RT @JohnNosta: Interesting to see #diabetes ahead of the pack as consumers embrace #AI. #digitalhealth @DreaMedDiabetes https://t.co/BSwbLi…",FALSE,0,NA,2019-05-01 13:34:44,FALSE,NA,"1123581523243016194",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LifescanDI",11,TRUE,FALSE,NA,NA
"2885","RT @ronaldfparsons: ""The Road Less Traveled: How to Grow a Pancreas Transplant Program"" Pancreas #Transplants for patients with #Diabetes h…",FALSE,0,NA,2019-05-01 13:34:07,FALSE,NA,"1123581366984151041",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","slunephrons",1,TRUE,FALSE,NA,NA
"2886","RT @ChrisJBergstrom: Congratulations @Welldoc @validic @drewschiller - 2 of my favorites working together - makes my day! #diabetes https:/…",FALSE,0,NA,2019-05-01 13:31:44,FALSE,NA,"1123580767370661888",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LifescanDI",3,TRUE,FALSE,NA,NA
"2887","It’s the first of May and what better way to kick off the month than to start GlucoseZone's 30 Day Challenge.  Star… https://t.co/ut4CBNbVMp",FALSE,0,NA,2019-05-01 13:30:40,TRUE,NA,"1123580500017405952",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","theGlucoseZone",0,FALSE,FALSE,NA,NA
"2888","visit our website-https://t.co/J4vTSY7nJ6
The Action Begins CSK vs DC #tonight ! 😍 #whistlepodu -
-
#ipl #cricket… https://t.co/b8A63Vuoei",FALSE,0,NA,2019-05-01 13:30:40,TRUE,NA,"1123580497328787457",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","_DiaBliss_",0,FALSE,FALSE,"80.1833704","13.0443163"
"2889","Last month was busy around the #DOC, here's what we saw to share. As always, send over your favorite posts to be in… https://t.co/LYqKrrWdHF",FALSE,3,NA,2019-05-01 13:30:00,TRUE,NA,"1123580331293007873",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","DiabetesMine",3,FALSE,FALSE,NA,NA
"2890","RT @surgeonretina: Will #Ophthalmologists be replaced or augmented by #AI #machinelearning? Dr Lily Peng @lhpeng @Google portends the futur…",FALSE,0,NA,2019-05-01 13:29:18,FALSE,NA,"1123580154356424706",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","surgeonretina",4,TRUE,FALSE,NA,NA
"2891","@DrRoseStewart @DiabetesUK @DFrizelle We agree #languagematters in #diabetes care. Encourage HCPs to view our webin… https://t.co/JpPCqXJIVc",FALSE,3,"DrRoseStewart",2019-05-01 13:29:09,TRUE,"1123578205573713920","1123580115160653825","3092396224","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LifescanDI",1,FALSE,FALSE,NA,NA
"2892","@spiderIsHere For this tweet:
You are going to get quite some packages of #GheeShakkar from @INCIndia but then the… https://t.co/QoXO0ecLjx",FALSE,1,"spiderIsHere",2019-05-01 13:28:53,TRUE,"1123269335110184960","1123580050412957696","1059001439840686080","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AjitBhaskar8",0,FALSE,FALSE,NA,NA
"2893","GI or Glycemic Index measures how a carbohydrate containing food raises blood glucose. The above foods can help you… https://t.co/w5zrSZGZMk",FALSE,1,NA,2019-05-01 13:28:36,TRUE,NA,"1123579975888621569",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DeDiabetesIndia",0,FALSE,FALSE,NA,NA
"2894","At the diabetes clinic with my mini me. Someone send coffee, stat! 😴☕ #T1D #diabetes Hoping for better A1C numbers today. 🤞🤞🤞",FALSE,4,NA,2019-05-01 13:28:23,FALSE,NA,"1123579922323263488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kacimari",0,FALSE,FALSE,NA,NA
"2895","Employee with diabetes ‘humiliated’ at work awarded £14k for disability discrimination.
https://t.co/bF01c4FtrZ… https://t.co/PvwfRuXKC2",FALSE,2,NA,2019-05-01 13:27:04,TRUE,NA,"1123579592609017857",NA,"<a href=""http://zymplify.com/"" rel=""nofollow"">Zymplify</a>","HRAltum",0,FALSE,FALSE,NA,NA
"2896","Could a popular food ingredient raise the risk for diabetes and obesity? #obesity #diabetes #weightmanagment… https://t.co/Uiu9YktNCi",FALSE,1,NA,2019-05-01 13:26:00,TRUE,NA,"1123579323330461701",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","arkadianos",1,FALSE,FALSE,NA,NA
"2897","RT @TheLancetEndo: #Online now: Disease progression and treatment response in data-driven #subgroups of type 2 #diabetes compared with mode…",FALSE,0,NA,2019-05-01 13:25:28,FALSE,NA,"1123579188856918016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","matthpichelin",13,TRUE,FALSE,NA,NA
"2898","How much sugar is in your bar/ ball?  You might be shocked!!  Go on-- read the label :) #sugar #obesity #diet… https://t.co/VrUlbVRqDA",FALSE,0,NA,2019-05-01 13:25:05,TRUE,NA,"1123579093742694405",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nibbleprotein",0,FALSE,FALSE,NA,NA
"2899","Janice had #Type2diabetes. She was stuck in some unhealthy habits, but with some manageable, sustainable swaps to h… https://t.co/P48Ws1MgED",FALSE,6,NA,2019-05-01 13:22:34,TRUE,NA,"1123578461023502336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","changinghealth",2,FALSE,FALSE,NA,NA
"2900","Helpful and unhelpful words &amp; phrases that HCPs can use when working with people with #diabetes A powerful reminder… https://t.co/dHmFfWjh8s",FALSE,12,NA,2019-05-01 13:21:33,TRUE,NA,"1123578205573713920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrRoseStewart",3,FALSE,FALSE,NA,NA
"2901","RT @BantingHouse: Check out our latest brick for Sir Frederick G Banting Square. Want one for yourself or a loved one? Email banting@diabet…",FALSE,0,NA,2019-05-01 13:21:23,FALSE,NA,"1123578161881669633",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DiabetesCanON",7,TRUE,FALSE,NA,NA
"2902","RT @EASOobesity: J Logue examines the results from a randomised controlled trial of an intervention to improve the quality/rate of primary-…",FALSE,0,NA,2019-05-01 13:19:01,FALSE,NA,"1123577564218445824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EnzoRD_PhD",7,TRUE,FALSE,NA,NA
"2903","#Summer care for diabetes patients can get a little tricky. Sharing some tricks with @welthii here :… https://t.co/FhwytZrHpa",FALSE,2,NA,2019-05-01 13:18:58,TRUE,NA,"1123577552919060480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dr_Gadge",2,FALSE,FALSE,NA,NA
"2904","Check out our latest brick for Sir Frederick G Banting Square. Want one for yourself or a loved one? Email banting@… https://t.co/VxpaDEvaIK",FALSE,12,NA,2019-05-01 13:18:07,TRUE,NA,"1123577340527763456",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BantingHouse",7,FALSE,FALSE,NA,NA
"2905","RT @KulikovUNIATF: Severely #obese people in middle age are 50% more likely to die early than those of a healthy weight. In particular #obe…",FALSE,0,NA,2019-05-01 13:16:01,FALSE,NA,"1123576813228363778",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DunkTheJunkFood",28,TRUE,FALSE,NA,NA
"2906","RT @PredictBGL: Parents Reduce #Diabetes Stress! PredictBGL App Shares #t1d Data School/Preschool to Parents/HCPs
#insulin dose calculation…",FALSE,0,NA,2019-05-01 13:15:50,FALSE,NA,"1123576764213682177",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RAFPAREDES",21,TRUE,FALSE,NA,NA
"2907","Fast and easy steps towards a better diet 

#diabetes #diet #health #healthy #fitness 

https://t.co/NgUvdB6LfY https://t.co/9L6fZuCafN",FALSE,0,NA,2019-05-01 13:14:00,FALSE,NA,"1123576302798352385",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","takechargemag2",0,FALSE,FALSE,NA,NA
"2908","RT @BevMatthewsRN: Looking forward to an energising day facilitating with @ZoeLord1 @ihbaines @leighakendall @zarahmowhabuth  helping #SWLC…",FALSE,0,NA,2019-05-01 13:13:53,FALSE,NA,"1123576274897723397",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SaraNelsonRGN",3,TRUE,FALSE,NA,NA
"2909","Natural Diabetes Remedies | Dr. and Medical Researcher Reveals -CBD OIL FOR DIABETES  https://t.co/jvSizLARK0

For… https://t.co/CcEXqsSGjq",FALSE,0,NA,2019-05-01 13:12:28,TRUE,NA,"1123575916897165313",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","CbdYour",0,FALSE,FALSE,NA,NA
"2910","RT @DrAmbrishMithal: Managing diabetes during Ramazan..
My advise in the Dainik Jagran today ..
#diabetes #Ramadan #Ramazan https://t.co/rt…",FALSE,0,NA,2019-05-01 13:11:09,FALSE,NA,"1123575585790316544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","diwwaaas",7,TRUE,FALSE,NA,NA
"2911","RT @xj_hutch: Embrace your imperfections

#diabetes #type1diabetes #pump https://t.co/KE31pVSCam",FALSE,0,NA,2019-05-01 13:11:07,FALSE,NA,"1123575576093233154",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PrimaryCareTC",2,TRUE,FALSE,NA,NA
"2912","RT @LancetDigitalH: We are thrilled to announce that the first issue of #LancetDigitalHealth is now live! Featuring our editorial plus rese…",FALSE,0,NA,2019-05-01 13:10:34,FALSE,NA,"1123575441082736642",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GEHLibrary",159,TRUE,FALSE,NA,NA
"2913","Insulin's high cost really is keeping #diabetes patients from taking as much as they should: https://t.co/mZ8gpzSPZp",FALSE,2,NA,2019-05-01 13:10:00,FALSE,NA,"1123575296433606657",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","TheAdvocateIsIn",2,FALSE,FALSE,NA,NA
"2914","RT @EvidenceBaseFSG: Early invention leads to improved #outcomes in #diabetes. https://t.co/jjgt7AzBTc",FALSE,0,NA,2019-05-01 13:08:24,FALSE,NA,"1123574895294676999",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","fsgcer",1,TRUE,FALSE,NA,NA
"2915","RT @NatureRevEndo: New Comment article from LH Lumey et al: The effect of the Chinese Famine on type 2 #diabetes mellitus epidemics (£) htt…",FALSE,0,NA,2019-05-01 13:07:51,FALSE,NA,"1123574754739355651",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LCHepi722",1,TRUE,FALSE,NA,NA
"2916","#Benefits of #Briskwalking for #diabetes. Contact #ConQureD to manage your diabetes. #WednesdayWisdom… https://t.co/qRBFndpfLH",FALSE,1,NA,2019-05-01 13:06:58,TRUE,NA,"1123574535591120906",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MyConQureD",0,FALSE,FALSE,NA,NA
"2917","RT @JohnNosta: Interesting to see #diabetes ahead of the pack as consumers embrace #AI. #digitalhealth @DreaMedDiabetes https://t.co/BSwbLi…",FALSE,0,NA,2019-05-01 13:06:14,FALSE,NA,"1123574347518676992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DreaMedDiabetes",11,TRUE,FALSE,NA,NA
"2918","Excited to see @abcactionnews @TBMorningBlend today at 10am. It features our life-changing  #diabetes prevention pr… https://t.co/znVYlLe79D",FALSE,1,NA,2019-05-01 13:05:42,TRUE,NA,"1123574216308273154",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LalitaUF",1,FALSE,FALSE,NA,NA
"2919","Success does not consist in never making mistakes but in never… #Diabetes #DOC #DiabetesDominator https://t.co/gUVobuLpmn",FALSE,1,NA,2019-05-01 13:05:23,FALSE,NA,"1123574133286166529",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","diabetesDomin8r",0,FALSE,FALSE,NA,NA
"2920","Wireless devices could be causing a plethora of symptoms for humans AND our pets...

#5G #smartphone #cellphone… https://t.co/FLJ3BN9L3B",FALSE,8,NA,2019-05-01 13:05:16,TRUE,NA,"1123574105628917760",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JeanineDeal",3,FALSE,FALSE,NA,NA
"2921","Interesting new evidence that #dentists have a much bigger part to play in the detection of #diabetes and… https://t.co/KfSsBJNW9H",FALSE,0,NA,2019-05-01 13:04:00,TRUE,NA,"1123573786152849409",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","hqdentallab",0,FALSE,FALSE,NA,NA
"2922","RT @NHSNewhamCCG: Can I test my blood glucose while I am #fasting during #Ramadan? Yes, testing BG levels is important whilst fasting and d…",FALSE,0,NA,2019-05-01 13:03:50,FALSE,NA,"1123573744260329473",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EastLondonHCP",4,TRUE,FALSE,NA,NA
"2923","RT @JDRFUK: FREE Mental Health in Type 1 Discovery Evening in #London (Adults Only) next Thursday 9 May! Guest speakers: Dr Marietta Stadle…",FALSE,0,NA,2019-05-01 13:02:58,FALSE,NA,"1123573526047461377",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JDRFUK",14,TRUE,FALSE,NA,NA
"2924","RT @LDPartnership: Spent the morning at the Somali Women’s Centre providing health checks &amp; advice to women living with/at risk of #diabete…",FALSE,0,NA,2019-05-01 13:01:58,FALSE,NA,"1123573276507287552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LiveWireLpool",2,TRUE,FALSE,NA,NA
"2925","RT @mollyjoh_T1D: Today on the blog: A recent trip to the grocery store resulted in me feeling frozen and my blood sugar low...read more on…",FALSE,0,NA,2019-05-01 13:01:26,FALSE,NA,"1123573142105014273",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dr_RodGonza",1,TRUE,FALSE,NA,NA
